countryID,countryName,pollutantID,year,population,concentration,e11A,e11B,e11C,e11A1a,e1A1b,e1A1c,e1A2a,e1A2b,e1A2c,e1A2d,e1A2e,e1A2f,e1A2gvii,e1A2gviii,e1A3ai_i,e1A3ai_ii,e1A3aii_i,e1A3aii_ii,e1A3bi,e1A3bii,e1A3biii,e1A3biv,e1A3bv,e1A3bvi,e1A3bvii,e1A3c,e1A3di_i,e1A3di_ii,e1A3dii,e1A3ei,e1A3eii,e1A4ai,e1A4aii,e1A4bi,e1A4bii,e1A4ci,e1A4cii,e1A4ciii,e1A5a,e1A5b,e1A5c,e1B1a,e1B1b,e1B1c,e1B2ai,e1B2aiv,e1B2av,e1B2b,e1B2c,e1B2d,e2A1,e2A2,32A3,e2A5a,e2A5b,e2A5c,e2A6,e2B1,e2B2,e2B3,e2B5,e2B6,e2B7,e2B10a,e2B10b,e2C1,e2C2,e2C3,e2C4,e2C5,e2C6,e2C7a,e2C7b,e2C7c,e2C7d,e2D3a,e2D3b,e2D3c,e2D3d,e2D3e,e2D3f,e2D3g,e2D3h,e2D3i,e2G,e2H1,e2H2,e2H3,e2I,e2K,e2L,e3B1a,e3B1b,e3B2,e3B3,e3B4a,e3B4d,e3B4e,e3B4f,e3B4gi,e3B4gii,e3B4giii,e3B4giv,e3B4h,e3Da1,e3Da2a,e3Da2b,e3Da2c,e3Da3,e3Da4,e3Db,e3Dc,e3Dd,e3De,e3Df,e3F,e3I,e5A,e5B1,e5B2,e5C1a,e5C1bi,e5C1bii,e5C1biii,e5C1biv,e5C1bv,e5C1bvi,e5C2,e5D1,e5D2,e5D3,e5E,e6A,e6B
FI,Finland,PM10,2007,5276955,29.775333,NULL,NULL,NULL,2.52156902,0.11041559,NULL,0.30928314,0.01388841,0.12975662,2.56683150,0.04884843,NULL,0.78686800,0.80066822,0.02000000,0.03300000,0.00900000,0.05600000,0.80558200,0.67149100,0.91724200,0.07020900,NULL,1.12072020,7.11005400,0.05041600,NULL,NULL,0.60678900,NULL,NULL,0.59480255,0.69916000,16.01701094,0.01743000,0.77951301,0.50674300,0.05435400,0.04618418,NULL,NULL,NULL,NULL,1.20087600,NULL,0.00418740,NULL,NULL,NULL,NULL,NULL,0.02853651,NULL,0.04179408,0.80305676,0.51920751,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.04794980,0.01063666,0.78333537,NULL,NULL,NULL,NULL,NULL,0.00045600,NULL,0.01845452,0.29696968,NULL,0.07056000,0.00040000,0.00634022,0.01298460,NULL,0.00038439,NULL,0.04781017,0.33241494,1.30642675,1.12738965,NULL,NULL,NULL,0.81644180,0.11760469,0.07186924,NULL,0.36262202,NULL,NULL,0.00777995,NULL,0.08478644,0.26385273,0.01377616,0.09566262,NULL,0.45757860,NULL,NULL,NULL,NULL,NULL,NULL,0.11005711,NULL,NULL,NULL,0.21220163,NULL,NULL,NULL,NULL,0.00008089,0.00431135,NULL,NULL,NULL,0.00000124,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FI,Finland,PM10,2008,5300484,28.225333,NULL,NULL,NULL,2.02825194,0.09396055,NULL,0.26941618,0.01017057,0.13701502,2.13197050,0.04162331,NULL,0.74775900,0.83265196,0.02097883,0.03200000,0.00893000,0.05700000,0.71325600,0.61613200,0.77868700,0.07008100,NULL,1.11761700,7.13062840,0.05209100,NULL,NULL,0.42954500,NULL,NULL,0.57051215,0.63731400,18.42899903,0.01631400,0.74510785,0.46031900,0.05321800,0.02301304,0.01865573,NULL,NULL,NULL,1.28340000,NULL,0.00049180,NULL,NULL,NULL,NULL,NULL,0.02514019,0.00122996,0.04471098,0.64880683,0.45542838,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.03766568,0.00994412,1.04091296,0.05501600,NULL,NULL,NULL,0.00438948,0.00064930,NULL,0.00930706,0.29369586,NULL,0.07260000,NULL,0.00455020,0.00581210,NULL,0.00420602,NULL,0.01788580,0.41989299,0.79153938,1.10453531,NULL,0.06254339,NULL,0.00667661,0.11490836,0.07267477,NULL,0.36397491,NULL,NULL,0.00793440,NULL,0.08629621,0.29507639,0.01327264,0.12071855,NULL,0.48277272,NULL,NULL,NULL,NULL,NULL,NULL,0.11036937,NULL,NULL,NULL,0.20754948,NULL,0.00000487,NULL,NULL,0.00023024,0.00799485,NULL,NULL,NULL,0.00000046,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FI,Finland,PM10,2009,5326314,26.552500,NULL,NULL,NULL,1.70367059,0.14607084,NULL,0.21385436,0.00983112,0.08455172,1.44916213,0.03936079,NULL,0.57244200,0.56732402,0.01900000,0.02900000,0.00800000,0.05000000,0.63556900,0.58396400,0.60773400,0.06961800,NULL,1.10723450,7.21024700,0.04108500,NULL,NULL,0.45373000,NULL,NULL,0.65238316,0.51296600,20.00358670,0.01450100,0.77137829,0.42916300,0.05203500,0.02317997,0.01865573,NULL,NULL,NULL,2.30000000,NULL,0.02382503,NULL,NULL,NULL,NULL,NULL,0.02577585,0.00356592,0.05392630,0.52531393,0.41120888,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.11797629,0.00837873,0.62794383,NULL,NULL,NULL,NULL,0.00329817,0.00019937,NULL,0.00536067,0.20738491,NULL,0.06211085,NULL,0.00846563,0.00420700,NULL,0.00055522,NULL,0.00645843,0.33387995,0.50872004,1.21194015,NULL,0.05003332,NULL,0.00667661,0.11521144,0.07361383,NULL,0.34720610,NULL,NULL,0.00827191,NULL,0.07915068,0.25575950,0.00979562,0.10237912,NULL,0.45818520,NULL,NULL,NULL,NULL,NULL,NULL,0.11176425,NULL,NULL,NULL,0.20211469,NULL,0.00000648,NULL,NULL,0.00429077,0.00591347,NULL,NULL,NULL,0.00000050,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FI,Finland,PM10,2010,5351427,29.724737,NULL,NULL,NULL,1.85500000,0.11500000,NULL,0.23000000,0.00900000,0.06400000,1.84000000,0.03600000,NULL,0.61271900,0.98400000,0.01900000,0.02900000,0.00800000,0.05000000,0.55830800,0.55617200,0.55703300,0.06984500,NULL,1.12400000,7.26300000,0.04310200,NULL,NULL,0.50093400,NULL,NULL,0.73000000,0.52044500,22.78800000,0.01422300,0.84900000,0.40939700,0.05101300,0.02400000,0.05900000,NULL,NULL,0.05000000,1.99180000,NULL,NULL,0.00007756,NULL,NULL,NULL,NULL,0.02400000,NULL,0.03900000,0.66900000,0.42100000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.01000000,0.04800000,0.78800000,NULL,NULL,NULL,NULL,0.00400000,NULL,NULL,NULL,0.28700000,NULL,0.06000000,NULL,NULL,0.00100000,NULL,NULL,NULL,0.00509334,0.35690666,0.35900000,1.04200000,NULL,0.05900000,NULL,0.00700000,0.11500000,0.04700000,NULL,0.34100000,NULL,NULL,0.00900000,NULL,0.09200000,0.24000000,0.00900000,0.15300000,NULL,0.38500000,NULL,NULL,NULL,NULL,NULL,NULL,0.07900000,NULL,NULL,NULL,0.13505255,NULL,0.00030352,NULL,NULL,0.00015800,0.00700000,NULL,NULL,NULL,0.00000053,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FI,Finland,PM10,2011,5375276,29.007895,NULL,NULL,NULL,1.65500000,0.10400000,NULL,0.30100000,0.00700000,0.08700000,1.82600000,0.03900000,NULL,0.61756500,0.93000000,0.01900000,0.02900000,0.00800000,0.05000000,0.47092300,0.52564000,0.50103000,0.07224000,NULL,1.13900000,7.34700000,0.04470700,NULL,NULL,0.47599400,NULL,NULL,0.61500000,0.51259900,19.77500000,0.01426400,0.85200000,0.38843000,0.05011400,0.02900000,0.02000000,NULL,NULL,0.01600000,1.85196000,NULL,NULL,0.00005026,NULL,NULL,NULL,NULL,0.03300000,0.02600000,0.07000000,0.64700000,0.48500000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.20300000,0.01000000,0.78300000,0.04800000,NULL,NULL,NULL,0.00500000,NULL,NULL,0.00300000,0.34000000,NULL,0.06000000,NULL,NULL,0.00100000,NULL,NULL,NULL,0.08679766,0.37420235,0.18400000,1.12900000,NULL,0.06700000,NULL,0.00200000,0.11300000,0.04700000,NULL,0.33100000,NULL,NULL,0.00900000,NULL,0.08900000,0.28200000,0.01000000,0.14900000,NULL,0.42200000,NULL,NULL,NULL,NULL,NULL,NULL,0.09500000,NULL,NULL,NULL,0.15715557,NULL,0.00030352,NULL,NULL,0.00009852,NULL,NULL,NULL,NULL,0.00000055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FI,Finland,PM10,2012,5401267,24.826111,NULL,NULL,NULL,1.42002103,0.09271585,NULL,0.06825723,0.00559429,0.09279078,1.99479565,0.03036920,NULL,0.59839200,1.42474121,NULL,NULL,NULL,NULL,0.41695900,0.48326200,0.44720300,0.07111300,NULL,1.13383110,7.31929203,0.04313200,NULL,NULL,0.47411100,NULL,NULL,0.68471574,0.49293600,21.58917458,0.01427100,0.89452854,0.37449800,0.05288000,0.04661452,0.02339662,NULL,NULL,NULL,1.15404800,NULL,0.02179053,0.00003226,NULL,NULL,NULL,NULL,0.03660200,0.00985500,0.04281488,0.58952199,0.28847767,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.30260547,0.01042912,0.23249957,0.10846800,NULL,NULL,NULL,0.00429149,0.00036600,NULL,0.01900332,0.30307659,NULL,0.04980000,NULL,0.00291248,0.00057540,NULL,0.00386157,NULL,0.07795353,0.33687559,0.51189138,1.07160566,NULL,0.02099513,NULL,0.01092590,0.11265929,0.04655488,NULL,0.32486391,NULL,NULL,0.00847785,NULL,0.08581894,0.31399368,0.00942832,0.16661511,NULL,0.41912016,NULL,NULL,NULL,NULL,NULL,NULL,0.09533179,NULL,NULL,NULL,0.15448181,NULL,NULL,NULL,NULL,0.00010683,0.00032424,NULL,NULL,NULL,0.00000057,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FI,Finland,PM10,2013,5426674,25.058571,NULL,NULL,NULL,1.48495758,0.08207395,NULL,0.09307226,0.00392751,0.08387896,1.82680400,0.02221296,0.09925508,0.54385800,1.03115038,NULL,NULL,NULL,NULL,0.37835000,0.44050700,0.41348400,0.06805600,NULL,1.12083865,6.66865051,0.04179200,NULL,NULL,0.42852700,NULL,NULL,0.46150726,0.45492500,20.23231248,0.01351900,1.06597370,0.34519500,0.05573100,0.03367398,0.01915956,NULL,NULL,0.00188572,1.89216400,NULL,NULL,0.00002118,NULL,NULL,NULL,NULL,0.01321038,0.00931500,0.04186318,0.73651417,0.27847777,NULL,NULL,NULL,NULL,NULL,0.01666000,NULL,0.35750093,0.01074701,0.15384564,0.09108000,NULL,NULL,NULL,0.00407256,0.00121200,NULL,0.02351203,0.23902575,NULL,0.05400000,NULL,0.00448873,0.00014970,NULL,0.00088922,NULL,0.08158800,0.34236245,0.29400287,1.04539115,NULL,0.03103135,NULL,0.01490943,0.11245910,0.04665396,NULL,0.32882996,NULL,NULL,0.00858082,NULL,0.09284063,0.35677970,0.00877882,0.18372716,NULL,0.44896488,NULL,NULL,NULL,NULL,NULL,NULL,0.10731961,NULL,NULL,NULL,0.21088325,NULL,NULL,NULL,NULL,0.00913807,0.01309107,NULL,NULL,NULL,0.00000060,NULL,NULL,NULL,NULL,NULL,0.00376715,NULL,NULL
FI,Finland,PM2.5,2001,5194901,8.170000,NULL,NULL,NULL,0.87363100,0.16548700,NULL,0.19762500,0.00835500,0.11007800,2.48311900,0.03902500,NULL,1.28215400,NULL,0.01655208,0.04000000,0.01103097,0.05200000,1.05190200,0.82203300,1.66708200,0.04672900,NULL,0.54658100,3.47287420,0.05938700,NULL,NULL,0.51395200,NULL,NULL,1.11302000,0.97454200,16.25877400,0.01885400,1.98632000,1.06887700,0.05703600,0.00626700,NULL,NULL,NULL,0.09482400,1.23980300,NULL,NULL,NULL,NULL,NULL,NULL,0.00049700,0.03919200,NULL,0.00400000,0.06300000,0.05000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.04952400,0.00100000,0.65818900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.03100000,NULL,0.05000000,NULL,0.06498900,0.00230000,NULL,0.01857000,NULL,NULL,0.22500000,0.63560900,0.87300000,NULL,NULL,NULL,NULL,0.09047748,0.04633617,NULL,0.04903966,NULL,NULL,0.00446965,NULL,0.01349517,0.03680228,0.00182160,0.01834639,NULL,0.09381800,NULL,NULL,NULL,NULL,NULL,NULL,0.01600000,NULL,NULL,NULL,0.22069960,NULL,NULL,NULL,NULL,NULL,0.00939400,NULL,NULL,NULL,0.00000034,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FI,Finland,PM2.5,2002,5194901,8.923333,NULL,NULL,NULL,0.82493500,0.02528300,NULL,0.16944766,0.00186029,0.10462680,2.00142015,0.03436143,NULL,1.25639700,NULL,0.01498320,0.03500000,0.00955623,0.04700000,0.98411900,0.78489000,1.52548800,0.04598500,NULL,0.55902560,3.55337620,0.05774600,NULL,NULL,0.53369400,NULL,NULL,1.15009853,0.96166100,16.49821595,0.01957600,2.06246164,1.01874600,0.05804500,0.00629434,NULL,NULL,NULL,0.12919737,1.66498000,NULL,NULL,NULL,NULL,NULL,NULL,0.00049594,0.01855982,NULL,0.00400000,0.06300000,0.04700000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.06582342,0.00100000,1.28041700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.03000000,NULL,0.05500000,NULL,0.07627960,0.00362955,NULL,0.00536493,NULL,NULL,0.17100000,0.45689382,0.88200000,NULL,NULL,NULL,NULL,0.08868031,0.04702057,NULL,0.05085288,NULL,NULL,0.00450779,NULL,0.01354069,0.03921084,0.00212200,0.01878230,NULL,0.09781000,NULL,NULL,NULL,NULL,NULL,NULL,0.01700000,NULL,NULL,NULL,0.22612001,NULL,NULL,NULL,NULL,NULL,0.01362605,NULL,NULL,NULL,0.00000036,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FI,Finland,PM2.5,2003,5206295,9.555000,NULL,NULL,NULL,0.99600000,0.04700000,NULL,0.15500000,0.00200000,0.06600000,2.46400000,0.03500000,NULL,1.20826100,NULL,0.01525296,0.03500000,0.00966747,0.04800000,0.92961300,0.74014700,1.34577300,0.04734700,NULL,0.57101920,3.62865160,0.05660800,NULL,NULL,0.53347000,NULL,NULL,1.15100000,0.93941400,16.18900000,0.02021200,2.11900000,0.96377200,0.05705600,0.22200000,NULL,NULL,NULL,0.05200000,1.40015700,NULL,NULL,0.00600000,NULL,NULL,NULL,NULL,0.00500000,NULL,0.00600000,0.06600000,0.07500000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.10000000,0.00100000,1.16400000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.03400000,NULL,0.06100000,NULL,NULL,0.00400000,NULL,0.00800000,NULL,NULL,0.06400000,0.60200000,0.89600000,NULL,NULL,NULL,NULL,0.08513237,0.04688856,NULL,0.05416990,NULL,NULL,0.00459055,NULL,0.01271328,0.04114204,0.00241360,0.01626381,NULL,0.09800000,NULL,NULL,NULL,NULL,NULL,NULL,0.01700000,NULL,NULL,NULL,0.21128037,NULL,NULL,NULL,NULL,NULL,0.00900000,NULL,NULL,NULL,0.00000038,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FI,Finland,PM2.5,2004,NULL,8.610000,NULL,NULL,NULL,1.11198736,0.04949757,NULL,0.16119561,0.01401525,0.07631443,2.61376116,0.04497065,NULL,1.15107100,NULL,0.01793952,0.03600000,0.00976902,0.05700000,0.86557100,0.69203600,1.17696300,0.05146000,NULL,0.58395750,3.70879500,0.05787800,NULL,NULL,0.51290200,NULL,NULL,1.14907616,0.91809200,16.06515792,0.02073000,2.12816363,0.90405500,0.05200800,0.00633840,NULL,NULL,NULL,NULL,0.59399400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00911355,NULL,0.00600000,0.07000000,0.06200000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.05829293,0.00100000,0.95522704,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.03100000,NULL,0.06160000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.17700000,1.70730923,1.04400000,NULL,NULL,NULL,NULL,0.08271277,0.04585599,NULL,0.05354874,NULL,NULL,0.00465691,NULL,0.01293668,0.03789776,0.00214120,0.01327006,NULL,0.09217424,NULL,NULL,NULL,NULL,NULL,NULL,0.01500000,NULL,NULL,NULL,0.21005882,NULL,NULL,NULL,NULL,NULL,0.01361180,NULL,NULL,NULL,0.00000039,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FI,Finland,PM2.5,2005,5236611,9.463333,NULL,NULL,NULL,0.80414319,0.06899665,NULL,0.12619401,0.00993347,0.10922868,2.34501692,0.04673778,NULL,0.86961100,NULL,0.01655832,0.03500000,0.00965010,0.05200000,0.82108500,0.66390500,1.04707600,0.05530600,NULL,0.59317310,3.76608580,0.05260400,NULL,NULL,0.52615800,NULL,NULL,0.23281216,0.76806100,15.32008709,0.01848400,0.19967905,0.64832400,0.05171700,0.02295038,0.01849948,NULL,NULL,NULL,1.64514600,NULL,NULL,NULL,NULL,NULL,NULL,0.00026493,0.00672714,NULL,0.00600000,0.07700000,0.03900000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.01977794,0.00100000,0.99154000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.03400000,NULL,NULL,0.06820000,NULL,0.00061441,0.00450303,NULL,0.05339841,NULL,NULL,0.09100000,1.39621474,1.09200000,NULL,NULL,NULL,NULL,0.08127947,0.04558951,NULL,0.05583549,NULL,NULL,0.00486399,NULL,0.01318283,0.03721164,0.00198160,0.01605474,NULL,0.09697472,NULL,NULL,NULL,NULL,NULL,NULL,0.01700000,NULL,NULL,NULL,0.20915184,NULL,NULL,NULL,NULL,NULL,0.01227156,NULL,NULL,NULL,0.00000041,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FI,Finland,PM2.5,2006,5255580,10.023333,NULL,NULL,NULL,0.90715810,0.05246533,NULL,0.10188817,0.01109465,0.06954545,1.95172430,0.03554524,NULL,0.74682300,NULL,0.02142600,0.03481390,0.04391000,0.05243468,0.76246600,0.62893500,0.92204800,0.05840500,NULL,0.59954350,3.80043600,0.04448186,NULL,NULL,0.56350600,NULL,NULL,0.23985551,0.67808300,15.64284998,0.01701800,0.03216238,0.50937000,0.05499000,0.00661133,0.01891575,NULL,NULL,NULL,2.46151700,NULL,0.01730065,0.00000503,NULL,NULL,NULL,0.00011892,0.01475742,NULL,0.00599511,0.07746769,0.05277041,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.04938164,0.00137140,0.72070621,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02787600,NULL,0.06050000,NULL,0.00062225,0.00492352,NULL,0.00012666,NULL,NULL,0.13100000,1.03572085,1.06766300,NULL,NULL,NULL,NULL,0.07889888,0.04747707,NULL,0.05553659,NULL,NULL,0.00503790,NULL,0.01308055,0.03648973,0.00197057,0.01294936,NULL,0.09407153,NULL,NULL,NULL,NULL,NULL,NULL,0.01585832,NULL,NULL,NULL,0.18669636,NULL,NULL,NULL,NULL,NULL,0.01159477,NULL,NULL,NULL,0.00000042,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FI,Finland,PM2.5,2007,5276955,8.472500,NULL,NULL,NULL,0.87515420,0.02224305,NULL,0.12295134,0.00750055,0.07335310,1.75282328,0.02729981,NULL,0.72815900,0.29257585,0.02000000,0.03300000,0.00900000,0.05600000,0.70560700,0.58815700,0.80341000,0.06149600,NULL,0.61273200,3.84682000,0.04416000,NULL,NULL,0.59391800,NULL,NULL,0.23922895,0.64699400,15.46313398,0.01613000,0.22502005,0.46893400,0.05320100,0.02274100,NULL,NULL,NULL,NULL,0.84331200,NULL,0.00081216,NULL,NULL,NULL,NULL,NULL,0.00684876,NULL,0.00693145,0.08030568,0.05299225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02395951,0.00132958,0.38275261,NULL,NULL,NULL,NULL,NULL,0.00038000,NULL,0.01131736,0.02527402,NULL,0.06468000,0.00040000,0.00389239,0.00758230,NULL,0.00022455,NULL,0.01990491,0.33241494,1.04830528,1.07869711,NULL,NULL,NULL,0.08664514,0.07549476,0.04730555,NULL,0.05909337,NULL,NULL,0.00518663,NULL,0.01321164,0.03450382,0.00172202,0.01244036,NULL,0.09253407,NULL,NULL,NULL,NULL,NULL,NULL,0.01735072,NULL,NULL,NULL,0.20241620,NULL,NULL,NULL,NULL,0.00001556,0.00274014,NULL,NULL,NULL,0.00000124,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FI,Finland,PM2.5,2008,5300484,8.127500,NULL,NULL,NULL,0.71787935,0.01846251,NULL,0.09247950,0.00566322,0.08099125,1.48631185,0.02356493,NULL,0.69196800,0.33162437,0.02097883,0.03200000,0.00893000,0.05700000,0.62473900,0.53966900,0.68205000,0.06138300,NULL,0.61104600,3.85794820,0.04562700,NULL,NULL,0.42043300,NULL,NULL,0.22874728,0.58976300,17.80326606,0.01509700,0.21459647,0.42597400,0.05208900,0.01544947,0.01865573,NULL,NULL,NULL,0.90126400,NULL,0.00010191,NULL,NULL,NULL,NULL,NULL,0.00603364,0.00029519,0.00785691,0.06488068,0.04660228,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.01701080,0.00124318,0.62427372,0.04903600,NULL,NULL,NULL,0.00087122,0.00015583,NULL,0.00770397,0.02499539,NULL,0.06655000,NULL,0.00277989,0.00339690,NULL,0.00260796,NULL,0.00365713,0.41989299,0.66662468,1.06782112,NULL,0.03084608,NULL,0.00445690,0.07376388,0.04780791,NULL,0.05931682,NULL,NULL,0.00528960,NULL,0.01344690,0.03858691,0.00165908,0.01563859,NULL,0.09762896,NULL,NULL,NULL,NULL,NULL,NULL,0.01747397,NULL,NULL,NULL,0.19803588,NULL,0.00000117,NULL,NULL,0.00004428,0.00496857,NULL,NULL,NULL,0.00000046,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FI,Finland,PM2.5,2009,5326314,7.826667,NULL,NULL,NULL,0.61123407,0.04947870,NULL,0.07851712,0.00546560,0.05296006,0.99516218,0.02200160,NULL,0.52973200,0.16391405,0.01900000,0.02900000,0.00800000,0.05000000,0.55669300,0.51149200,0.53231300,0.06097800,NULL,0.60538910,3.90087000,0.03598600,NULL,NULL,0.44410600,NULL,NULL,0.26012911,0.47469300,19.32274557,0.01341900,0.20164041,0.39714300,0.05093100,0.01549957,0.01865573,NULL,NULL,NULL,1.61516900,NULL,0.00476074,NULL,NULL,NULL,NULL,NULL,0.00636270,0.00236838,0.01010111,0.05253139,0.04204590,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.07426774,0.00104740,0.21293263,NULL,NULL,NULL,NULL,0.00064612,0.00004785,NULL,0.00447357,0.01764978,NULL,0.05693494,NULL,0.00491134,0.00239568,NULL,0.00034269,NULL,0.00450493,0.33387995,0.40764075,1.12577332,NULL,0.03018634,NULL,0.00445690,0.07395844,0.04840688,NULL,0.05659179,NULL,NULL,0.00551461,NULL,0.01233346,0.03344547,0.00122445,0.01974454,NULL,0.09265674,NULL,NULL,NULL,NULL,NULL,NULL,0.01767328,NULL,NULL,NULL,0.19288028,NULL,0.00000155,NULL,NULL,0.00082515,0.00358251,NULL,NULL,NULL,0.00000050,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FI,Finland,PM2.5,2010,5351427,9.302727,NULL,NULL,NULL,0.65500000,0.04400000,NULL,0.08100000,0.00500000,0.03800000,1.29100000,0.01900000,NULL,0.56700300,0.30600000,0.01900000,0.02900000,0.00800000,0.05000000,0.48902000,0.48714900,0.48790400,0.06117700,NULL,0.61400000,3.93000000,0.03775300,NULL,NULL,0.49030800,NULL,NULL,0.28900000,0.48161400,22.01800000,0.01316200,0.21800000,0.37885100,0.04993000,0.01900000,0.05900000,NULL,NULL,0.03000000,1.39873600,NULL,NULL,0.00001861,NULL,NULL,NULL,NULL,0.00600000,NULL,0.00600000,0.06700000,0.04200000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00100000,0.02600000,0.23400000,NULL,NULL,NULL,NULL,0.00100000,NULL,NULL,NULL,0.02400000,NULL,0.05500000,NULL,NULL,NULL,NULL,NULL,NULL,0.00409334,0.35690666,0.27100000,1.02100000,NULL,0.02900000,NULL,0.00300000,0.07400000,0.03100000,NULL,0.05600000,NULL,NULL,0.00600000,NULL,0.01400000,0.03100000,0.00100000,0.02000000,NULL,0.07800000,NULL,NULL,NULL,NULL,NULL,NULL,0.01200000,NULL,NULL,NULL,0.12876999,NULL,0.00007284,NULL,NULL,0.00003030,0.00500000,NULL,NULL,NULL,0.00000053,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FI,Finland,PM2.5,2011,5375276,8.168182,NULL,NULL,NULL,0.54500000,0.03800000,NULL,0.11000000,0.00400000,0.05300000,1.29500000,0.02000000,NULL,0.57148700,0.29900000,0.01900000,0.02900000,0.00800000,0.05000000,0.41248000,0.46040700,0.43885100,0.06327500,NULL,0.62300000,3.97500000,0.03915900,NULL,NULL,0.46589700,NULL,NULL,0.24000000,0.47435300,19.11500000,0.01320000,0.20100000,0.35944800,0.04905100,0.02000000,0.02000000,NULL,NULL,0.01000000,1.30053400,NULL,NULL,0.00001206,NULL,NULL,NULL,NULL,0.00900000,0.02300000,0.01100000,0.06600000,0.04900000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.10500000,0.00100000,0.36800000,0.04300000,NULL,NULL,NULL,0.00100000,NULL,NULL,0.00200000,0.02900000,NULL,0.05500000,NULL,NULL,NULL,NULL,NULL,NULL,0.08179766,0.37420235,0.12200000,1.07800000,NULL,0.01900000,NULL,NULL,0.07300000,0.03100000,NULL,0.05400000,NULL,NULL,0.00600000,NULL,0.01400000,0.03700000,0.00100000,0.01900000,NULL,0.08500000,NULL,NULL,NULL,NULL,NULL,NULL,0.01500000,NULL,NULL,NULL,0.14977224,NULL,0.00007284,NULL,NULL,0.00001895,NULL,NULL,NULL,NULL,0.00000055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FI,Finland,PM2.5,2012,5401267,7.327000,NULL,NULL,NULL,0.49783694,0.02934962,NULL,0.04109140,0.00300613,0.05754437,1.44260194,0.01480847,NULL,0.55374500,0.36980953,NULL,NULL,NULL,NULL,0.36521400,0.42328800,0.39170400,0.06228800,NULL,0.61996080,3.96003409,0.03777900,NULL,NULL,0.46405400,NULL,NULL,0.26696514,0.45615700,20.87422703,0.01320700,0.19247346,0.34655600,0.05175900,0.02682806,0.02339662,NULL,NULL,NULL,0.81042700,NULL,0.00446742,0.00000774,NULL,NULL,NULL,NULL,0.01035434,0.00876000,0.00778310,0.06694287,0.02964746,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.19337128,0.00130418,0.20000287,0.09667800,NULL,NULL,NULL,0.00085232,0.00030500,NULL,0.01581040,0.02579375,NULL,0.04565000,NULL,0.00082759,0.00013810,NULL,0.00234050,NULL,0.07190398,0.33687559,0.44120175,1.04753957,NULL,0.00071563,NULL,0.00674998,0.07232013,0.03044978,NULL,0.05296419,NULL,NULL,0.00565190,NULL,0.01337253,0.04106071,0.00117854,0.02151664,NULL,0.08475679,NULL,NULL,NULL,NULL,NULL,NULL,0.01508444,NULL,NULL,NULL,0.14725346,NULL,NULL,NULL,NULL,0.00002055,0.00007890,NULL,NULL,NULL,0.00000057,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
